vpn,itlb_hit,dtlb_hit,stlb_hit,stlb_ptw
28175,0,307,0,1
28183,0,100,0,1
28203,0,285,0,1
28204,0,496,0,1
28205,0,170,0,1
28220,0,6,0,1
28232,0,290,0,1
28233,0,0,0,1
28433,0,36,0,1
28737,0,493,1,1
28738,0,502,0,1
28739,0,502,0,1
28740,0,501,0,1
28741,0,504,0,1
28742,0,500,0,1
28743,0,503,0,1
28744,0,498,0,1
28745,0,502,0,1
28746,0,497,0,1
28747,0,502,0,1
28748,0,502,0,1
28749,0,501,0,1
28750,0,498,0,1
28751,0,500,0,1
28752,0,498,0,1
28753,0,502,2,1
28754,0,381,0,1
288,0,5,0,1
28865,0,402,1,1
28866,0,497,0,1
28867,0,498,0,1
28868,0,501,0,1
28869,0,499,0,1
28870,0,496,0,1
28871,0,492,0,1
28872,0,493,0,1
28873,0,498,0,1
28874,0,500,0,1
28875,0,487,0,1
28876,0,495,0,1
28877,0,496,0,1
28878,0,498,0,1
28879,0,491,0,1
28880,0,498,0,1
28881,0,494,1,1
28882,0,387,0,1
289,0,497,0,1
28947,0,349,0,1
28948,0,492,0,1
28949,0,496,0,1
28950,0,486,0,1
28951,0,496,0,1
28952,0,492,0,1
28953,0,106,0,1
28970,0,300,0,1
28971,0,502,0,1
28972,0,498,0,1
28973,0,497,0,1
28974,0,500,0,1
28975,0,501,0,1
28976,0,501,0,1
28977,0,492,0,1
28978,0,497,0,1
28979,0,505,0,1
28980,0,502,0,1
28981,0,504,0,1
28982,0,497,0,1
28983,0,506,0,1
28984,0,503,0,1
28985,0,504,0,1
28986,0,500,0,1
28987,0,498,0,1
28988,0,4,0,1
290,0,487,0,1
291,0,492,0,1
2910,0,454,0,1
29107,0,329,0,1
29108,0,498,0,1
29109,0,494,0,1
2911,0,492,0,1
29110,0,495,0,1
29111,0,497,0,1
29112,0,490,0,1
29113,0,99,0,1
29118,0,94,0,1
292,0,495,0,1
29245,0,94,0,1
293,0,498,0,1
29301,0,245,0,1
29302,0,495,0,1
29303,0,251,0,1
29311,0,280,0,1
29355,0,100,0,1
29356,0,193,0,1
29372,0,57,0,1
29373,0,495,0,1
29374,0,389,0,1
294,0,493,0,1
295,0,0,0,1
29593,0,385,0,1
29594,0,496,0,1
29595,0,492,0,1
29596,0,497,0,1
29597,0,499,0,1
29598,0,488,0,1
29599,0,499,0,1
29600,0,489,0,1
29601,0,495,0,1
29602,0,498,0,1
29603,0,496,0,1
29604,0,499,0,1
29605,0,496,0,1
29606,0,501,0,1
29607,0,495,0,1
29608,0,497,0,1
29609,0,501,0,1
29610,0,496,0,1
29611,0,498,0,1
29612,0,501,0,1
29613,0,504,0,1
29614,0,503,0,1
29615,0,500,0,1
29616,0,505,0,1
29617,0,498,0,1
29618,0,498,0,1
29619,0,494,0,1
29620,0,497,0,1
29621,0,496,0,1
29622,0,498,0,1
29623,0,499,0,1
29624,0,491,0,1
29625,0,499,0,1
29626,0,495,0,1
29627,0,494,0,1
29628,0,493,0,1
29629,0,501,0,1
29630,0,494,0,1
29631,0,495,0,1
29632,0,497,0,1
29633,0,498,0,1
29634,0,500,0,1
29635,0,505,0,1
29636,0,497,0,1
29637,0,495,0,1
29638,0,497,0,1
29639,0,502,0,1
29640,0,501,0,1
29641,0,498,0,1
29642,0,346,0,1
29663,0,133,0,1
29664,0,502,0,1
29665,0,501,0,1
29666,0,504,0,1
29667,0,502,0,1
29668,0,501,0,1
29669,0,290,0,1
3000,0,8,0,1
30036,0,283,0,1
30037,0,497,0,1
30038,0,498,0,1
30039,0,497,0,1
30040,0,498,0,1
30041,0,500,0,1
30042,0,196,0,1
3005,0,87,0,1
30214,0,362,0,1
30215,0,499,0,1
30216,0,497,0,1
30217,0,504,0,1
30218,0,495,0,1
30219,0,496,0,1
30220,0,499,0,1
30221,0,496,0,1
30222,0,490,0,1
30223,0,498,0,1
30224,0,498,0,1
30225,0,503,0,1
30226,0,495,0,1
30227,0,500,0,1
30228,0,501,0,1
30229,0,493,0,1
30230,0,505,0,1
30231,0,360,0,1
30265,0,221,0,1
30266,0,494,0,1
30267,0,233,0,1
3035,0,313,0,1
30409,0,273,0,1
30431,0,161,0,1
30432,0,500,0,1
30433,0,500,0,1
30434,0,499,0,1
30435,0,501,0,1
30436,0,504,0,1
30437,0,501,0,1
30438,0,499,0,1
30439,0,500,0,1
30440,0,496,0,1
30441,0,498,0,1
30442,0,506,0,1
30443,0,505,0,1
30444,0,503,0,1
30445,0,501,0,1
30446,0,499,0,1
30447,0,495,0,1
30448,0,500,0,1
30449,0,261,0,1
30536,0,325,0,1
30538,0,302,0,1
30539,0,500,0,1
30540,0,500,0,1
30541,0,496,0,1
30542,0,494,0,1
30543,0,494,0,1
30544,0,234,0,1
30632,0,257,0,1
30633,0,501,0,1
30634,0,216,0,1
30637,0,1,0,1
30638,0,28,0,1
30715,0,21,0,1
30862,0,480,0,1
30863,0,469,0,1
30885,0,467,0,1
30886,0,485,0,1
30892,0,96,0,1
30893,0,498,0,1
30894,0,435,0,2
30895,0,497,0,1
30896,0,492,0,1
30897,0,494,1,1
30898,0,494,0,1
30899,0,495,0,1
30900,0,373,0,1
30921,0,29,0,1
30922,0,60,0,1
30931,0,283,0,1
30932,0,497,0,1
30933,0,154,0,1
3095,0,96,0,1
30959,0,438,0,1
30960,0,505,0,1
30961,0,302,1,2
30962,0,34,0,1
30992,0,405,0,1
30993,0,494,0,1
30994,0,492,0,1
30995,0,498,0,1
30996,0,493,0,1
30997,0,495,0,1
30998,0,23,0,1
31023,0,117,0,1
31024,0,495,0,1
31025,0,496,0,1
31026,0,497,0,1
31027,0,498,0,1
31028,0,493,0,1
31029,0,341,0,1
31165,0,26,0,1
312977,0,31091851,256,101
31332,0,497,0,1
31333,0,508,0,1
31334,0,508,0,1
31335,0,506,0,1
31336,0,501,0,1
31337,0,459,0,1
31338,0,468,0,1
31339,0,493,0,1
31482,0,108,0,1
31543,0,238,0,1
31544,0,502,0,1
31545,0,500,0,1
31546,0,500,0,1
31547,0,499,0,1
31548,0,504,0,1
31549,0,502,0,1
31550,0,502,0,1
31551,0,505,0,1
31552,0,500,0,1
31553,0,501,1,1
31554,0,504,0,1
31555,0,500,0,1
31556,0,498,0,1
31557,0,506,0,1
31558,0,504,0,1
31559,0,497,0,1
31560,0,501,0,1
31561,0,501,0,1
31562,0,505,0,1
31563,0,502,0,1
31564,0,499,0,1
31565,0,496,0,1
31566,0,502,0,1
31567,0,506,0,1
31568,0,501,0,1
31569,0,501,0,1
31570,0,502,0,1
31571,0,504,0,1
31572,0,505,0,1
31573,0,503,0,1
31574,0,502,0,1
31575,0,501,0,1
31576,0,504,0,1
31577,0,499,0,1
31578,0,501,0,1
31579,0,503,0,1
31580,0,502,0,1
31581,0,500,0,1
31582,0,501,0,1
31583,0,500,0,1
31584,0,502,0,1
31585,0,502,0,1
31586,0,504,0,1
31587,0,501,0,1
31588,0,506,0,1
31589,0,502,0,1
31590,0,503,0,1
31591,0,506,0,1
31592,0,503,0,1
31593,0,143,0,1
3162,0,189,0,1
3163,0,497,0,1
3164,0,500,0,1
3165,0,492,0,1
3166,0,495,0,1
3167,0,497,0,1
3168,0,498,0,1
3169,0,497,0,1
31695,0,40,0,1
31696,0,504,0,1
31697,0,497,0,1
31698,0,493,0,1
31699,0,493,0,1
3170,0,502,0,1
31700,0,502,0,1
31701,0,499,0,1
31702,0,497,0,1
31703,0,493,0,1
31704,0,498,0,1
31705,0,490,0,1
31706,0,500,0,1
31707,0,493,0,1
31708,0,497,0,1
31709,0,497,0,1
3171,0,498,0,1
31710,0,493,0,1
31711,0,495,0,1
31712,0,490,0,1
31713,0,304,0,1
3172,0,499,0,1
3173,0,500,0,1
3174,0,500,0,1
3175,0,494,0,1
3176,0,497,0,1
31762,0,308,0,1
3177,0,500,0,1
3178,0,500,0,1
3179,0,500,0,1
3180,0,10,0,1
31829,0,51,0,1
31830,0,500,0,1
31831,0,492,0,1
31832,0,501,0,1
31833,0,503,0,1
31834,0,501,0,1
31835,0,495,0,1
3185,0,140,0,1
3186,0,492,0,1
3187,0,270,0,1
31936,0,32,0,1
3200,0,391,0,1
3201,0,503,0,1
3202,0,502,0,1
3203,0,498,0,1
3204,0,500,0,1
32042,0,11,0,1
3205,0,499,0,1
3206,0,503,0,1
3207,0,500,0,1
3208,0,499,0,1
3209,0,503,0,1
3210,0,497,0,1
32104,0,285,0,1
3211,0,502,0,1
3212,0,500,0,1
3213,0,503,0,1
32136,0,44,0,1
32137,0,501,0,1
32138,0,338,0,1
3214,0,497,0,1
3215,0,497,0,1
3216,0,495,0,1
3217,0,501,1,1
3218,0,499,0,1
3219,0,503,0,1
3220,0,502,0,1
3221,0,501,0,1
3222,0,503,0,1
3223,0,500,0,1
32230,0,295,0,1
32231,0,91,0,2
32232,0,199,0,1
3224,0,493,0,1
32244,0,266,0,1
32245,0,44,0,1
3225,0,503,0,1
3226,0,498,0,1
3227,0,498,0,1
3228,0,498,0,1
3229,0,502,0,1
3230,0,498,0,1
32306,0,0,0,1
3231,0,500,0,1
32319,0,103,0,2
3232,0,499,0,1
32320,0,497,0,1
32321,0,500,1,1
32322,0,492,0,1
32323,0,495,0,1
32324,0,502,0,1
32325,0,495,0,1
32326,0,499,0,1
32327,0,496,0,1
32328,0,495,0,1
32329,0,498,0,1
3233,0,497,2,1
32330,0,501,0,1
32331,0,503,0,1
32332,0,503,0,1
32333,0,498,0,1
32334,0,499,0,1
32335,0,499,0,1
32336,0,500,0,1
32337,0,436,2,1
3234,0,496,0,1
3235,0,499,0,1
3236,0,501,0,1
3237,0,497,0,1
3238,0,499,0,1
3239,0,492,0,1
3240,0,501,0,1
3241,0,505,0,1
3242,0,506,0,1
3243,0,502,0,1
3244,0,500,0,1
3245,0,505,0,1
3246,0,499,0,1
3247,0,500,0,1
3248,0,498,0,1
3249,0,483,0,1
32507,0,78,0,1
32508,0,492,0,1
32509,0,493,0,1
32510,0,495,0,1
32511,0,502,0,1
32512,0,500,0,1
32513,0,492,0,1
32514,0,495,0,1
32515,0,503,0,1
32516,0,499,0,1
32517,0,502,0,1
32518,0,499,0,1
32519,0,496,0,1
32520,0,493,0,1
32521,0,496,0,1
32522,0,494,0,1
32523,0,492,0,1
32524,0,491,0,1
32525,0,198,0,1
32557,0,70,0,1
32558,0,19,0,1
32567,0,372,0,1
32568,0,498,0,1
32569,0,493,0,1
32570,0,499,0,1
32571,0,481,0,1
32572,0,494,0,1
32573,0,86,0,1
32729,0,270,0,1
32730,0,495,0,1
32731,0,496,0,1
32732,0,496,0,1
32733,0,496,0,1
32734,0,493,0,1
32735,0,81,0,1
32895,0,28,0,1
32896,0,488,0,1
32897,0,401,0,1
32957,0,61,0,1
32958,0,491,0,1
32959,0,493,0,1
32960,0,495,0,1
32961,0,489,4,1
32962,0,495,0,1
32963,0,404,0,1
32974,0,385,0,1
32975,0,503,0,1
32976,0,497,0,1
32977,0,486,2,1
32978,0,497,0,1
32979,0,493,0,1
32980,0,504,0,1
32981,0,497,0,1
32982,0,500,0,1
32983,0,503,0,1
32984,0,495,0,1
32985,0,499,0,1
32986,0,498,0,1
32987,0,498,0,1
32988,0,503,0,1
32989,0,497,0,1
32990,0,498,0,1
32991,0,499,0,1
32992,0,498,0,1
32993,0,492,4,1
32994,0,492,0,1
32995,0,496,0,1
32996,0,497,0,1
32997,0,500,0,1
32998,0,501,0,1
32999,0,496,0,1
330,0,426,0,1
33000,0,497,0,1
33001,0,497,0,1
33002,0,496,0,1
33003,0,492,0,1
33004,0,498,0,1
33005,0,505,0,1
33006,0,498,0,1
33007,0,503,0,1
33008,0,499,0,1
33009,0,487,6,1
33010,0,501,0,1
33011,0,499,0,1
33012,0,500,0,1
33013,0,496,0,1
33014,0,500,0,1
33015,0,497,0,1
33016,0,498,0,1
33017,0,493,0,1
33018,0,496,0,1
33019,0,494,0,1
33020,0,495,0,1
33021,0,498,0,1
33022,0,500,0,1
33023,0,475,0,1
33039,0,160,0,1
33040,0,501,0,1
33041,0,338,0,2
33089,0,336,0,1
33090,0,505,0,1
33091,0,497,0,1
33092,0,500,0,1
33093,0,499,0,1
33094,0,500,0,1
33095,0,501,0,1
33096,0,500,0,1
33097,0,492,0,1
33098,0,496,0,1
33099,0,499,0,1
331,0,493,0,1
33100,0,499,0,1
33101,0,502,0,1
33102,0,503,0,1
33103,0,501,0,1
33104,0,498,0,1
33105,0,498,0,1
33106,0,502,0,1
33107,0,496,0,1
33108,0,500,0,1
33109,0,496,0,1
33110,0,501,0,1
33111,0,500,0,1
33112,0,497,0,1
33113,0,498,0,1
33114,0,496,0,1
33115,0,501,0,1
33116,0,497,0,1
33117,0,499,0,1
33118,0,499,0,1
33119,0,502,0,1
33120,0,501,0,1
33121,0,495,2,1
33122,0,500,0,1
33123,0,496,0,1
33124,0,497,0,1
33125,0,500,0,1
33126,0,504,0,1
33127,0,497,0,1
33128,0,498,0,1
33129,0,500,0,1
33130,0,495,0,1
33131,0,494,0,1
33132,0,504,0,1
33133,0,496,0,1
33134,0,499,0,1
33135,0,505,0,1
33136,0,501,0,1
33137,0,494,2,1
33138,0,501,0,1
33139,0,311,0,1
33171,0,427,0,1
33172,0,493,0,1
33173,0,48,0,1
33177,0,192,0,1
33178,0,489,0,1
33179,0,496,0,1
33180,0,496,0,1
33181,0,492,0,1
33182,0,496,0,1
33183,0,500,0,1
33184,0,497,0,1
33185,0,498,0,1
33186,0,499,0,1
33187,0,498,0,1
33188,0,504,0,1
33189,0,498,0,1
33190,0,498,0,1
33191,0,495,0,1
33192,0,493,0,1
33193,0,501,0,1
33194,0,456,0,1
332,0,12,0,1
33209,0,98,0,1
33325,0,151,0,1
33326,0,489,0,1
33327,0,280,0,1
3335,0,65,0,1
3336,0,496,0,1
3337,0,393,0,1
33426,0,0,0,1
33452,0,58,0,1
33453,0,221,0,1
33469,0,188,0,1
33470,0,82,0,1
33479,0,76,0,1
33480,0,490,0,1
33481,0,490,0,1
33482,0,498,0,1
33483,0,495,0,1
33484,0,497,0,1
33485,0,347,0,1
33499,0,8,0,1
33529,0,102,0,1
33606,0,51,0,1
33607,0,496,0,1
33608,0,501,0,1
33609,0,499,0,1
33610,0,500,0,1
33611,0,492,0,1
33612,0,497,0,1
33613,0,491,0,1
33614,0,501,0,1
33615,0,502,0,1
33616,0,496,0,1
33617,0,496,0,1
33618,0,493,0,1
33619,0,496,0,1
3362,0,258,0,1
33620,0,496,0,1
33621,0,498,0,1
33622,0,493,0,1
33623,0,501,0,1
33624,0,262,0,1
3363,0,496,0,1
3364,0,205,0,1
33649,0,450,1,1
33650,0,486,0,1
33671,0,41,0,1
33672,0,498,0,1
33673,0,495,0,1
33674,0,497,0,1
33675,0,493,0,1
33676,0,495,0,1
33677,0,441,0,1
33772,0,190,0,1
33773,0,489,0,1
33774,0,500,0,1
33775,0,500,0,1
33776,0,500,0,1
33777,0,493,2,1
33778,0,502,0,1
33779,0,493,0,1
33780,0,498,0,1
33781,0,501,0,1
33782,0,500,0,1
33783,0,501,0,1
33784,0,502,0,1
33785,0,499,0,1
33786,0,501,0,1
33787,0,502,0,1
33788,0,499,0,1
33789,0,499,0,1
33790,0,69,0,1
339,0,316,0,1
33959,0,177,0,1
33960,0,117,0,1
340,0,498,0,1
34072,0,294,0,1
341,0,154,0,1
34126,0,453,0,1
34127,0,500,0,1
34128,0,500,0,1
34129,0,500,0,1
34130,0,501,0,1
34131,0,500,0,1
34132,0,503,0,1
34133,0,502,0,1
34134,0,503,0,1
34135,0,502,0,1
34136,0,502,0,1
34137,0,498,0,1
34138,0,496,0,1
34139,0,500,0,1
34140,0,497,0,1
34141,0,501,0,1
34142,0,499,0,1
34143,0,419,0,1
34152,0,29,0,1
34190,0,0,0,1
34191,0,490,0,1
34192,0,490,0,1
34193,0,495,0,1
34194,0,494,0,1
34195,0,494,0,1
34196,0,495,0,1
34197,0,492,0,1
34198,0,493,0,1
34199,0,491,0,1
34200,0,485,0,1
34201,0,496,0,1
34202,0,493,0,1
34203,0,499,0,1
34204,0,491,0,1
34205,0,498,0,1
34206,0,495,0,1
34207,0,496,0,1
34208,0,277,0,1
34216758963,225,0,0,0
34216758964,1931,0,0,0
34216758965,28089,0,0,0
34216758966,7104,0,0,0
34216758967,8778,0,0,0
34216759068,282,0,0,0
34216759153,8404421,0,0,0
34216759449,89,0,0,0
34216759450,338,0,0,0
34216759463,681,0,0,0
34216759465,501,0,0,0
34241,0,10,0,1
3425,0,3,0,1
34321,0,32,0,1
34322,0,499,0,1
34323,0,497,0,1
34324,0,486,0,1
34325,0,495,0,1
34326,0,477,0,1
34327,0,484,0,1
3436,0,92,0,1
3437,0,222,0,1
3438,0,506,0,1
3439,0,228,0,1
34422,0,32,0,1
34424,0,42,0,1
34425,0,503,0,1
34426,0,506,0,1
34427,0,497,0,1
34428,0,496,0,1
34429,0,501,0,1
34430,0,418,0,1
34439,0,0,0,1
34440,0,502,0,1
34441,0,503,0,1
34442,0,498,0,1
34443,0,502,0,1
34444,0,501,0,1
34445,0,480,0,1
34452,0,92,0,1
34479,0,14,0,1
34480,0,71,0,1
34543,0,0,0,1
34671,0,268,0,1
34672,0,500,0,1
34673,0,496,1,1
34674,0,503,0,1
34675,0,500,0,1
34676,0,505,0,1
34677,0,494,0,1
34678,0,497,0,1
34679,0,499,0,1
34680,0,498,0,1
34681,0,495,0,1
34682,0,500,0,1
34683,0,498,0,1
34684,0,500,0,1
34685,0,498,0,1
34686,0,500,0,1
34687,0,501,0,1
34688,0,499,0,1
34689,0,56,0,1
3469,0,38,0,1
34758,0,107,0,1
34770,0,22,0,1
34878,0,24,0,1
34886,0,255,0,1
34887,0,63,0,1
34893,0,219,0,1
34894,0,499,0,1
34895,0,495,0,1
34896,0,499,0,1
34897,0,500,0,1
34898,0,489,0,1
34899,0,499,0,1
34900,0,499,0,1
34901,0,500,0,1
34902,0,499,0,1
34903,0,502,0,1
34904,0,503,0,1
34905,0,496,0,1
34906,0,502,0,1
34907,0,491,0,1
34908,0,493,0,1
34909,0,502,0,1
34910,0,485,0,1
34911,0,136,0,1
35084,0,321,0,1
35091,0,93,0,1
35098,0,296,0,1
35099,0,493,0,1
35100,0,495,0,1
35101,0,495,0,1
35102,0,494,0,1
35103,0,502,0,1
35104,0,154,0,1
35233,0,172,0,1
35234,0,500,0,1
35235,0,503,0,1
35236,0,501,0,1
35237,0,501,0,1
35238,0,499,0,1
35239,0,290,0,1
3524,0,464,0,1
3525,0,492,0,1
3526,0,8,0,1
353,0,89,1,1
3530,0,98,0,1
35324,0,237,0,1
35325,0,497,0,1
35326,0,499,0,1
35327,0,492,0,1
35328,0,499,0,1
35329,0,493,0,1
35330,0,135,0,1
35345,0,108,0,1
35346,0,505,0,1
35347,0,505,0,1
35348,0,498,0,1
35349,0,503,0,1
35350,0,502,0,1
35351,0,502,0,1
35352,0,498,0,1
35353,0,493,0,1
35354,0,499,0,1
35355,0,506,0,1
35356,0,496,0,1
35357,0,496,0,1
35358,0,501,0,1
35359,0,504,0,1
35360,0,498,0,1
35361,0,495,0,1
35362,0,505,0,1
35363,0,104,0,1
35404,0,84,0,1
35467,0,343,0,1
35472,0,0,0,1
35503,0,86,0,1
35504,0,505,0,1
35505,0,402,0,1
35546,0,109,0,1
35547,0,503,0,1
35548,0,342,0,1
35616,0,97,0,1
35620,0,146,0,1
35621,0,161,0,1
35766,0,47,0,1
35767,0,502,0,1
35768,0,504,0,1
35769,0,505,0,1
35770,0,506,0,1
35771,0,502,0,1
35772,0,359,0,1
35805,0,328,0,1
35806,0,490,0,1
35807,0,99,0,1
35850,0,9,0,1
35868,0,446,0,1
35869,0,462,0,1
36027,0,71,0,1
36035,0,383,0,1
36036,0,495,0,1
36037,0,492,0,1
36038,0,492,0,1
36039,0,494,0,1
36040,0,497,0,1
36041,0,181,0,1
36106,0,124,0,1
36107,0,501,0,1
36108,0,499,0,1
36109,0,498,0,1
36110,0,497,0,1
36111,0,497,0,1
36112,0,500,0,1
36113,0,499,0,1
36114,0,499,0,1
36115,0,504,0,1
36116,0,495,0,1
36117,0,503,0,1
36118,0,498,0,1
36119,0,500,0,1
36120,0,497,0,1
36121,0,500,0,1
36122,0,504,0,1
36123,0,496,0,1
36124,0,502,0,1
36125,0,493,0,1
36126,0,497,0,1
36127,0,501,0,1
36128,0,504,0,1
36129,0,497,1,1
36130,0,502,0,1
36131,0,499,0,1
36132,0,500,0,1
36133,0,499,0,1
36134,0,499,0,1
36135,0,501,0,1
36136,0,504,0,1
36137,0,499,0,1
36138,0,501,0,1
36139,0,497,0,1
36140,0,501,0,1
36141,0,494,0,1
36142,0,502,0,1
36143,0,501,0,1
36144,0,503,0,1
36145,0,504,0,1
36146,0,503,0,1
36147,0,503,0,1
36148,0,497,0,1
36149,0,501,0,1
36150,0,503,0,1
36151,0,499,0,1
36152,0,495,0,1
36153,0,500,0,1
36154,0,504,0,1
36155,0,501,0,1
36156,0,316,0,1
36288,0,164,0,1
36289,0,502,0,1
36290,0,498,0,1
36291,0,495,0,1
36292,0,489,0,1
36293,0,498,0,1
36294,0,326,0,1
36307,0,301,0,1
36394,0,51,0,1
36395,0,32,0,1
365,0,501,0,1
3652,0,94,0,1
3658,0,116,0,1
36587,0,296,0,1
36599,0,24,0,1
366,0,500,0,1
36673,0,249,0,1
36674,0,495,0,1
36675,0,498,0,1
36676,0,498,0,1
36677,0,501,0,1
36678,0,498,0,1
36679,0,495,0,1
36680,0,496,0,1
36681,0,494,0,1
36682,0,500,0,1
36683,0,499,0,1
36684,0,501,0,1
36685,0,497,0,1
36686,0,503,0,1
36687,0,494,0,1
36688,0,498,0,1
36689,0,503,0,1
36690,0,497,0,1
36691,0,34,0,1
367,0,25,0,1
36718,0,428,0,1
36719,0,503,0,1
36720,0,502,0,1
36721,0,501,0,1
36722,0,505,0,1
36723,0,503,0,1
36724,0,501,0,1
36725,0,500,0,1
36726,0,501,0,1
36727,0,501,0,1
36728,0,501,0,1
36729,0,503,0,1
36730,0,501,0,1
36731,0,504,0,1
36732,0,500,0,1
36733,0,504,0,1
36734,0,504,0,1
36735,0,505,0,1
36736,0,505,0,1
36737,0,502,0,1
36738,0,499,0,1
36739,0,504,0,1
36740,0,503,0,1
36741,0,502,0,1
36742,0,502,0,1
36743,0,504,0,1
36744,0,504,0,1
36745,0,502,0,1
36746,0,504,0,1
36747,0,501,0,1
36748,0,503,0,1
36749,0,503,0,1
36750,0,506,0,1
36751,0,500,0,1
36752,0,505,0,1
36753,0,505,0,1
36754,0,506,0,1
36755,0,510,0,1
36756,0,503,0,1
36757,0,502,0,1
36758,0,505,0,1
36759,0,505,0,1
36760,0,501,0,1
36761,0,505,0,1
36762,0,505,0,1
36763,0,504,0,1
36764,0,506,0,1
36765,0,501,0,1
36766,0,502,0,1
36767,0,229,0,1
3679,0,342,0,1
36805,0,8,0,1
36809,0,455,0,1
36810,0,495,0,1
36811,0,499,0,1
36812,0,493,0,1
36813,0,491,0,1
36814,0,469,0,1
3684,0,466,0,1
3685,0,495,0,1
3686,0,15,0,1
36862,0,232,0,1
36863,0,493,0,1
36864,0,498,0,1
36865,0,492,0,1
36866,0,499,0,1
36867,0,495,0,1
36868,0,217,0,1
36897,0,113,0,1
36898,0,173,0,1
36959,0,109,0,1
36960,0,193,0,1
36976,0,86,0,1
36998,0,293,0,1
36999,0,496,0,1
37000,0,499,0,1
37001,0,496,0,1
37002,0,501,0,1
37003,0,495,0,1
37004,0,157,0,1
37037,0,39,0,1
37181,0,95,0,1
37182,0,494,0,1
37183,0,345,0,1
37198,0,174,0,1
37199,0,498,0,1
37200,0,491,0,1
37201,0,491,0,1
37202,0,492,0,1
37203,0,495,0,1
37204,0,285,0,1
37223,0,132,0,1
37224,0,165,0,1
37242,0,316,0,1
37320,0,103,0,1
37371,0,163,0,1
37372,0,100,0,1
37545,0,195,0,2
3761,0,190,0,1
3762,0,489,0,1
3763,0,244,0,1
37697,0,430,1,1
37698,0,508,0,1
37699,0,498,0,1
37700,0,505,0,1
37701,0,499,0,1
37702,0,496,0,1
37703,0,504,0,1
37704,0,506,0,1
37705,0,507,0,1
37706,0,506,0,1
37707,0,507,0,1
37708,0,503,0,1
37709,0,502,0,1
37710,0,508,0,1
37711,0,503,0,1
37712,0,502,0,1
37713,0,503,0,1
37714,0,504,0,1
37715,0,504,0,1
37716,0,503,0,1
37717,0,505,0,1
37718,0,505,0,1
37719,0,501,0,1
37720,0,506,0,1
37721,0,500,0,1
37722,0,504,0,1
37723,0,506,0,1
37724,0,505,0,1
37725,0,507,0,1
37726,0,505,0,1
37727,0,504,0,1
37728,0,505,0,1
37729,0,498,0,1
37730,0,502,0,1
37731,0,505,0,1
37732,0,505,0,1
37733,0,502,0,1
37734,0,500,0,1
37735,0,504,0,1
37736,0,498,0,1
37737,0,504,0,1
37738,0,504,0,1
37739,0,501,0,1
37740,0,503,0,1
37741,0,504,0,1
37742,0,507,0,1
37743,0,507,0,1
37744,0,500,0,1
37745,0,500,0,1
37746,0,416,0,1
37797,0,100,0,1
37818,0,323,0,1
37819,0,497,0,1
37820,0,489,0,1
37821,0,499,0,1
37822,0,495,0,1
37823,0,490,0,1
37824,0,165,0,1
37840,0,28,0,1
37897,0,170,0,1
37898,0,492,0,1
37899,0,319,0,1
38026,0,471,0,1
38027,0,496,0,1
38028,0,496,0,1
38029,0,491,0,1
38030,0,496,0,1
38031,0,495,0,1
38032,0,19,0,1
38116,0,207,0,1
38117,0,488,0,1
38118,0,229,0,1
38304,0,395,0,1
38305,0,496,0,1
38306,0,495,0,1
38307,0,485,0,1
38308,0,494,0,1
38309,0,491,0,1
38310,0,62,0,1
38342,0,13,0,1
38343,0,4,0,1
38413,0,227,0,1
38414,0,499,0,1
38415,0,494,0,1
38416,0,492,0,1
38417,0,496,0,1
38418,0,498,0,1
38419,0,259,0,1
38548,0,346,0,1
38549,0,500,0,1
38550,0,499,0,1
38551,0,503,0,1
38552,0,502,0,1
38553,0,499,0,1
38554,0,41,0,1
38568,0,9,0,1
38569,0,499,0,1
38570,0,406,0,1
38650,0,61,0,1
38651,0,246,0,1
38671,0,97,0,1
3869,0,72,0,1
3870,0,217,0,1
38705,0,49,0,1
38706,0,492,0,1
38707,0,498,0,1
38708,0,497,0,1
38709,0,495,0,1
38710,0,491,0,1
38711,0,412,0,1
38732,0,289,0,1
38793,0,61,0,1
38794,0,242,0,1
38808,0,346,0,1
38809,0,496,0,1
38810,0,76,0,1
38819,0,169,0,1
38820,0,494,0,1
38821,0,502,0,1
38822,0,500,0,1
38823,0,497,0,1
38824,0,495,0,1
38825,0,496,0,1
38826,0,493,0,1
38827,0,493,0,1
38828,0,501,0,1
38829,0,497,0,1
38830,0,495,0,1
38831,0,503,0,1
38832,0,499,0,1
38833,0,497,0,1
38834,0,494,0,1
38835,0,500,0,1
38836,0,502,0,1
38837,0,121,0,1
3884,0,7,0,1
38875,0,308,0,1
3888,0,17,0,1
3889,0,493,0,1
3890,0,496,0,1
3891,0,496,0,1
3892,0,494,0,1
3893,0,497,0,1
3894,0,438,0,1
39178,0,227,0,1
39179,0,492,0,1
39180,0,256,0,1
39228,0,77,0,1
39312,0,32,0,1
39407,0,102,0,1
39467,0,216,0,1
39468,0,492,0,1
39469,0,240,0,1
39480,0,267,0,1
39481,0,23,0,1
39515,0,20,0,1
3960,0,282,0,1
3961,0,14,0,1
3963,0,134,0,1
39634,0,258,0,1
39635,0,494,0,1
39636,0,240,0,1
3964,0,153,0,1
39676,0,90,0,1
39739,0,62,0,1
39740,0,498,0,1
39741,0,401,0,1
39745,0,24,0,1
39827,0,1,0,1
39891,0,34,0,1
39896,0,63,0,1
39897,0,203,0,1
39913,0,285,0,1
40035,0,111,0,1
40036,0,495,0,1
