vpn,itlb_hit,dtlb_hit,stlb_hit,stlb_ptw
914865,0,63,0,3
914866,0,27,0,3
914867,0,4,0,1
914868,0,8,0,1
914869,0,97,0,3
914870,0,57,0,3
914871,0,67,0,3
914872,0,60,0,3
914873,0,5,0,3
914876,0,42,0,3
914877,0,35,0,3
914878,0,0,0,1
914881,0,24,0,3
914882,0,41,0,3
914883,0,19,0,3
914884,0,0,0,1
914887,0,86,0,3
914888,0,4,0,3
914889,0,10,0,1
914890,0,8,0,1
914891,0,38,0,3
914892,0,30,0,1
914893,0,14,0,1
914896,0,5,0,1
914897,0,36,0,3
914898,0,39,0,1
914899,0,46,0,3
914900,0,3,0,3
914901,0,9,0,3
914902,0,37,0,3
914905,0,8,0,1
914906,0,15,0,3
914908,0,21,0,3
914909,0,46,0,3
914910,0,32,0,3
914911,0,23,0,3
914912,0,11,0,1
914913,0,57,0,3
914914,0,3,0,1
914915,0,80,0,3
914916,0,29,0,1
914917,0,43,0,3
914918,0,17,0,1
914919,0,10,0,3
914920,0,36,0,3
914921,0,18,0,3
914922,0,33,0,3
914923,0,6,0,1
914924,0,53,0,3
914925,0,13,0,1
914926,0,83,0,3
914927,0,42,0,3
914928,0,33,0,3
914929,0,32,0,3
914930,0,2,0,1
914931,0,1,0,1
914932,0,16,0,3
914933,0,5,0,1
914934,0,72,0,3
914935,0,60,0,4
914936,0,55,0,3
914937,0,40,0,3
914938,0,3,0,1
914939,0,57,0,3
914940,0,14,0,1
914941,0,36,0,3
914942,0,52,0,3
914943,0,5,0,1
914946,0,35,0,3
914947,0,33,0,3
914948,0,21,0,1
914949,0,0,0,1
914950,0,3,0,1
914951,0,39,0,3
914952,0,40,0,3
914953,0,56,0,3
914954,0,54,0,3
914955,0,0,0,1
914956,0,25,0,3
914957,0,20,0,1
914958,0,10,0,3
914961,0,17,0,3
914962,0,37,0,1
914963,0,52,0,3
914964,0,5,0,3
914967,0,33,0,3
914968,0,4,0,1
914969,0,41,0,3
914970,0,49,0,3
914971,0,76,0,3
914972,0,0,0,1
914973,0,6,0,1
914974,0,18,0,3
914975,0,23,0,3
914976,0,31,0,3
914977,0,40,0,3
914978,0,29,0,1
914979,0,0,0,1
914980,0,65,0,3
914981,0,10,0,1
914982,0,1,0,1
914983,0,59,0,3
914984,0,41,0,3
914985,0,24,0,1
914986,0,14,0,1
914988,0,16,0,3
914989,0,43,0,3
914990,0,35,0,3
914991,0,9,0,1
914992,0,54,0,3
914993,0,4,0,1
914996,0,30,0,3
914997,0,48,0,3
914998,0,46,0,3
914999,0,71,0,3
915000,0,18,0,3
915001,0,12,0,1
915002,0,40,0,3
915003,0,36,0,3
915004,0,64,0,3
915005,0,46,0,1
915006,0,14,0,3
915007,0,6,0,3
915008,0,38,0,3
915009,0,39,0,3
915010,0,8,0,3
915011,0,28,0,1
915012,0,1,0,1
915013,0,37,0,3
915014,0,69,0,3
915015,0,74,0,3
915018,0,51,0,3
915019,0,29,0,3
915020,0,8,0,3
915023,0,0,0,1
915024,0,33,0,3
915025,0,35,0,3
915026,0,75,0,3
915027,0,42,0,3
915030,0,12,0,1
915031,0,29,0,3
915032,0,35,0,3
915033,0,31,0,3
915034,0,31,0,3
915035,0,7,0,3
915036,0,33,0,3
915045,0,44,0,3
915046,0,81,0,3
915047,0,53,0,3
915050,0,0,0,3
915051,0,22,0,3
915052,0,14,0,3
915053,0,74,0,3
915054,0,36,0,3
915055,0,15,0,3
915056,0,33,0,3
915059,0,10,0,1
915060,0,48,0,3
915061,0,8,0,1
915062,0,3,0,1
915071,0,36,0,3
915072,0,3,0,3
915073,0,4,0,1
915074,0,21,0,1
915075,0,23,0,1
915079,0,26,0,1
915080,0,30,0,1
915081,0,32,0,3
915082,0,63,0,3
915083,0,32,0,3
915084,0,67,0,3
915085,0,22,0,1
915086,0,3,0,1
915087,0,71,0,3
915088,0,6,0,3
915091,0,0,0,1
915092,0,33,0,3
915093,0,62,0,3
915094,0,36,0,3
915095,0,2,0,1
915120,0,55,0,3
915121,0,2,0,1
915124,0,47,0,3
915125,0,70,0,3
915126,0,6,0,1
915127,0,18,0,1
915128,0,81,0,3
915131,0,4,0,3
915132,0,45,0,3
915133,0,2,0,3
915134,0,61,0,4
915135,0,21,0,3
915137,0,3,0,3
915138,0,25,0,1
915139,0,22,0,3
915140,0,42,0,3
915141,0,57,0,3
915142,0,4,0,1
915143,0,8,0,1
915144,0,19,0,3
915145,0,0,0,1
915146,0,29,0,3
915147,0,75,0,3
915148,0,5,0,1
915149,0,12,0,1
915150,0,26,0,1
915151,0,18,0,3
915152,0,31,0,3
915153,0,74,0,3
915154,0,34,0,3
915155,0,29,0,3
915156,0,69,0,3
915157,0,6,0,1
915158,0,54,0,3
915159,0,63,0,3
915160,0,0,0,1
915161,0,22,0,1
915162,0,32,0,3
915163,0,34,0,3
915164,0,9,0,1
915165,0,25,0,3
915166,0,55,0,3
915167,0,36,0,3
915168,0,20,0,3
915169,0,12,0,3
915170,0,61,0,3
915171,0,13,0,3
915173,0,1,0,1
915174,0,55,0,3
915175,0,12,0,3
915178,0,67,0,3
915179,0,1,0,3
915180,0,26,0,1
915181,0,1,0,1
915190,0,31,0,3
915191,0,45,0,3
915194,0,4,0,1
915195,0,56,0,3
915196,0,21,0,1
915199,0,1,0,3
915200,0,10,0,1
915201,0,29,0,3
915202,0,43,0,3
915203,0,2,0,1
915206,0,11,0,3
915207,0,32,0,3
915208,0,71,0,3
915209,0,43,0,3
915210,0,9,0,1
915213,0,8,0,3
915214,0,49,0,3
915215,0,20,0,3
915216,0,17,0,3
915217,0,7,0,3
915218,0,24,0,1
915219,0,55,0,3
915220,0,23,0,1
915221,0,13,0,3
915224,0,37,0,3
915225,0,5,0,1
915226,0,13,0,3
915227,0,48,0,3
915228,0,50,0,3
915229,0,45,0,3
915230,0,32,0,3
915231,0,16,0,1
915232,0,14,0,1
915233,0,88,0,3
915234,0,51,0,3
915235,0,9,0,1
915236,0,46,0,3
915237,0,4,0,1
915240,0,40,0,1
915241,0,28,0,1
915242,0,2,0,1
915245,0,11,0,3
915246,0,22,0,3
915247,0,32,0,3
915248,0,2,0,1
915249,0,29,0,1
915250,0,36,0,3
915251,0,6,0,1
915252,0,46,0,3
915253,0,28,0,3
915254,0,25,0,3
915257,0,28,0,3
915258,0,20,0,3
915261,0,50,0,3
915262,0,59,0,3
915263,0,22,0,1
915264,0,10,0,1
915265,0,67,0,3
915266,0,15,0,3
915267,0,13,0,1
915270,0,40,0,3
915271,0,21,0,1
915272,0,19,0,1
915273,0,35,0,3
915274,0,32,0,3
915275,0,88,0,3
915276,0,10,0,3
915277,0,15,0,3
915278,0,35,0,3
915279,0,27,0,3
915280,0,99,0,3
915281,0,24,0,1
915282,0,28,0,3
915283,0,11,0,1
915284,0,30,0,3
915285,0,22,0,3
915286,0,24,0,3
915287,0,8,0,3
915288,0,5,0,3
915289,0,13,0,1
915290,0,30,0,3
915291,0,39,0,3
915292,0,17,0,3
915293,0,3,0,1
915296,0,1,0,1
915297,0,59,0,3
915298,0,13,0,3
915299,0,0,0,1
915300,0,31,0,3
915301,0,39,0,3
915302,0,12,0,1
915303,0,54,0,3
915304,0,34,0,1
915305,0,66,0,3
915306,0,2,0,1
915331,0,31,0,1
915332,0,81,0,3
915333,0,26,0,3
915334,0,28,0,1
915335,0,43,0,3
915336,0,44,0,3
915337,0,3,0,1
915338,0,20,0,3
915339,0,30,0,3
915340,0,47,0,3
915344,0,20,0,3
915345,0,23,0,1
915346,0,52,0,3
915347,0,39,0,3
915348,0,14,0,3
915349,0,57,0,4
915350,0,11,0,3
915351,0,5,0,1
915352,0,25,0,3
915353,0,76,0,3
915354,0,26,0,3
915355,0,17,0,1
915356,0,74,0,3
915357,0,55,0,3
915360,0,31,0,3
915361,0,9,0,1
915362,0,3,0,1
915363,0,19,0,1
915364,0,32,0,3
915367,0,8,0,1
915368,0,37,0,3
915369,0,46,0,3
915370,0,7,0,1
915371,0,30,0,3
915372,0,42,0,3
915373,0,44,0,3
915374,0,63,0,3
915375,0,14,0,3
915376,0,37,0,3
915377,0,14,0,3
915378,0,2,0,3
915379,0,29,0,3
915380,0,42,0,1
915381,0,2,0,1
915382,0,32,0,3
915383,0,7,0,3
915384,0,8,0,3
915409,0,37,0,3
915410,0,2,0,1
915411,0,21,0,3
915412,0,64,0,3
915413,0,67,0,3
915414,0,12,0,1
915415,0,20,0,3
915416,0,33,0,3
915417,0,62,0,3
915418,0,30,0,3
915419,0,6,0,1
915427,0,1,0,1
915428,0,88,0,3
915429,0,35,0,3
915430,0,2,0,1
915431,0,42,0,3
915432,0,0,0,1
915433,0,53,0,3
915434,0,62,0,3
915435,0,34,0,3
915436,0,20,0,3
915437,0,15,0,3
915438,0,49,0,3
915441,0,21,0,3
915442,0,28,0,3
915443,0,12,0,3
915444,0,16,0,3
915447,0,31,0,1
915448,0,2,0,3
915449,0,54,0,3
915450,0,4,0,1
915451,0,42,0,3
915454,0,21,0,3
915455,0,68,0,3
915456,0,104,0,3
915457,0,6,0,1
915458,0,7,0,1
915459,0,78,0,3
915462,0,0,0,1
915463,0,8,0,1
915464,0,6,0,1
915465,0,24,0,3
915466,0,22,0,3
915467,0,6,0,4
915468,0,44,0,3
915469,0,32,0,3
915470,0,32,0,3
915471,0,13,0,1
915472,0,9,0,3
915473,0,25,0,3
915474,0,54,0,3
915475,0,0,0,1
915483,0,14,0,3
915484,0,21,0,3
915485,0,64,0,3
915486,0,13,0,3
915487,0,20,0,1
915488,0,37,0,3
915489,0,17,0,1
915490,0,54,0,3
915491,0,64,0,3
915492,0,0,0,1
915493,0,22,0,3
915494,0,56,0,3
915495,0,2,0,1
915496,0,130,0,3
915497,0,37,0,3
915500,0,16,0,1
915501,0,10,0,3
915502,0,90,0,3
915503,0,40,0,3
915504,0,33,0,3
915505,0,37,0,3
915506,0,45,0,3
915507,0,16,0,3
915508,0,38,0,3
915509,0,45,0,1
915510,0,35,0,3
915511,0,63,0,3
915512,0,24,0,3
915513,0,25,0,3
915514,0,16,0,3
915515,0,1,0,1
915516,0,6,0,1
915517,0,33,0,1
915518,0,37,0,3
915519,0,9,0,3
915520,0,35,0,3
915521,0,47,0,1
915522,0,61,0,3
915523,0,67,0,3
915526,0,8,0,1
915527,0,4,0,1
915528,0,45,0,3
915529,0,29,0,3
915530,0,45,0,3
915531,0,86,0,3
915532,0,36,0,3
915533,0,27,0,3
915534,0,10,0,3
915535,0,18,0,3
915544,0,44,0,3
915545,0,24,0,3
915546,0,44,0,3
915547,0,2,0,1
915548,0,27,0,3
915549,0,67,0,3
915550,0,8,0,1
915551,0,8,0,3
915552,0,4,0,1
915554,0,4,0,3
915555,0,58,0,3
915558,0,12,0,1
915559,0,45,0,3
915560,0,37,0,3
915561,0,63,0,3
915562,0,40,0,3
915563,0,25,0,3
915564,0,16,0,1
915565,0,13,0,3
915566,0,7,0,1
915567,0,22,0,1
915568,0,20,0,3
915594,0,51,0,3
915595,0,16,0,3
915596,0,20,1,3
915597,0,87,0,3
915598,0,43,0,3
915599,0,60,0,3
915600,0,29,0,3
915601,0,19,0,1
915602,0,65,0,3
915603,0,4,0,1
915604,0,56,0,3
915605,0,10,0,3
915606,0,16,0,3
915607,0,20,0,1
915608,0,46,0,3
915609,0,3,0,1
915610,0,26,0,3
915611,0,1,0,1
915612,0,16,0,1
915615,0,22,0,3
915616,0,22,0,3
915617,0,26,0,1
915618,0,26,0,3
915619,0,31,0,1
915622,0,5,0,1
915625,0,18,0,3
915626,0,1,0,1
915627,0,46,0,3
915628,0,46,0,3
915629,0,43,0,3
915630,0,73,0,3
915631,0,46,0,3
915632,0,10,0,1
915657,0,0,0,1
915658,0,69,0,3
915659,0,38,0,3
915660,0,7,0,1
915661,0,12,0,3
915662,0,23,0,1
915663,0,37,0,3
915664,0,7,0,1
915665,0,60,0,3
915666,0,13,0,3
915667,0,12,0,1
915668,0,5,0,3
915669,0,25,0,3
915670,0,6,0,1
915671,0,56,0,3
915672,0,12,0,1
915673,0,51,0,1
915674,0,30,0,3
915675,0,48,0,3
915676,0,55,0,3
915679,0,20,0,3
915680,0,3,0,3
915681,0,58,0,3
915682,0,12,0,3
915683,0,61,0,3
915684,0,7,0,1
915685,0,21,0,1
915686,0,0,0,1
915687,0,6,0,1
915688,0,26,0,3
915689,0,82,0,3
915690,0,75,0,3
915691,0,53,0,3
915692,0,25,0,1
915693,0,25,0,3
915694,0,33,0,3
915696,0,26,0,3
915697,0,61,0,3
915698,0,17,0,3
915699,0,69,0,3
915700,0,25,0,3
915701,0,68,0,3
915702,0,61,0,3
915703,0,50,0,3
915704,0,35,0,3
915705,0,41,0,3
915706,0,29,0,1
915709,0,33,0,3
915710,0,29,0,3
915711,0,2,0,1
915712,0,33,0,3
915713,0,23,0,3
915714,0,49,0,1
915715,0,46,0,3
915716,0,77,0,3
915717,0,67,0,3
915718,0,35,0,3
915719,0,79,0,3
915720,0,66,0,3
915721,0,27,0,3
915722,0,16,0,1
915725,0,66,0,3
915726,0,10,0,1
915727,0,4,0,1
915728,0,52,0,3
915737,0,6,0,3
915738,0,0,0,1
915739,0,50,0,3
915740,0,19,0,3
915741,0,36,0,3
915742,0,45,0,3
915743,0,28,0,3
915744,0,34,0,3
915745,0,48,0,3
915746,0,13,0,3
915747,0,15,0,1
915748,0,37,0,1
915749,0,47,0,3
915750,0,16,0,3
915751,0,20,0,1
915752,0,46,0,3
915753,0,17,0,1
915754,0,15,0,3
915755,0,20,0,3
915756,0,7,0,1
915757,0,27,0,3
915758,0,30,0,3
915759,0,86,0,3
915760,0,0,0,1
915761,0,70,0,3
915762,0,21,0,1
915763,0,30,0,3
915764,0,90,0,3
915765,0,0,0,1
915773,0,19,0,3
915777,0,8,0,1
915778,0,29,0,3
915779,0,58,0,3
915780,0,56,0,3
915781,0,13,0,3
915782,0,24,0,3
915785,0,26,0,3
915786,0,0,0,1
915787,0,18,0,1
915788,0,6,0,1
915791,0,28,0,3
915792,0,2,0,1
915793,0,51,0,3
915794,0,52,0,3
915795,0,97,0,3
915796,0,63,0,3
915797,0,2,0,1
915798,0,45,0,3
915799,0,55,0,3
915800,0,16,0,3
915801,0,34,0,3
915802,0,60,0,3
915803,0,29,0,1
915804,0,30,0,3
915806,0,13,0,1
915807,0,13,0,1
915808,0,30,0,3
915809,0,1,0,1
915810,0,2,0,1
915813,0,26,0,3
915816,0,10,0,3
915817,0,53,0,3
915820,0,33,0,1
915821,0,27,0,3
915822,0,18,0,3
915823,0,26,0,3
915824,0,64,0,3
915825,0,12,0,1
915826,0,65,0,3
915827,0,31,0,3
915828,0,23,0,3
915829,0,26,0,3
915830,0,47,0,3
915831,0,13,0,3
915832,0,14,0,3
915833,0,10,0,3
915834,0,75,0,3
915835,0,41,0,3
915836,0,34,0,3
915837,0,6,0,1
915838,0,15,0,3
915839,0,4,0,1
915840,0,34,0,3
915841,0,61,0,3
915842,0,0,0,1
915843,0,37,0,3
915844,0,30,0,3
915847,0,1,0,1
915848,0,0,0,1
915857,0,42,0,1
915858,0,23,0,3
915859,0,29,0,3
915860,0,11,0,3
915861,0,42,0,3
915862,0,32,0,1
915863,0,21,0,3
915864,0,15,0,1
915865,0,26,0,3
915866,0,55,0,3
915867,0,45,0,3
915868,0,5,0,1
915869,0,26,0,3
915870,0,2,0,3
915871,0,30,0,1
915872,0,12,0,3
915873,0,9,0,1
915874,0,24,0,3
915883,0,17,0,1
915884,0,9,0,1
915885,0,81,0,3
915886,0,2,0,3
915887,0,2,0,1
915895,0,0,0,1
915896,0,62,0,3
915897,0,32,0,3
915898,0,4,0,1
915899,0,25,0,3
915900,0,2,0,1
915903,0,26,0,1
915904,0,2,0,1
915907,0,15,0,1
915908,0,21,0,3
915917,0,24,0,3
915918,0,35,0,3
915919,0,7,0,3
915920,0,21,0,1
915921,0,14,0,1
915922,0,0,0,1
915923,0,16,0,3
915924,0,32,0,3
915925,0,29,0,3
915926,0,48,0,3
915927,0,56,0,3
915928,0,65,0,3
915929,0,4,0,3
915930,0,43,0,3
915931,0,63,0,3
915932,0,31,0,3
915935,0,29,0,3
915936,0,22,0,1
915937,0,37,0,3
915938,0,12,0,1
915939,0,5,0,1
915940,0,7,0,1
915941,0,85,0,3
915942,0,36,0,3
915943,0,16,0,3
915944,0,43,0,3
915947,0,71,0,3
915948,0,0,0,1
915949,0,3,0,1
915950,0,54,0,3
915951,0,37,0,3
915952,0,6,0,1
915955,0,6,0,1
915956,0,27,0,3
915957,0,32,0,3
915958,0,18,0,3
915959,0,2,0,1
915960,0,31,0,3
915961,0,15,0,3
915962,0,66,0,3
915963,0,40,0,3
915964,0,46,0,3
915965,0,21,0,3
915966,0,0,0,1
915967,0,31,0,2
915968,0,57,0,3
915969,0,61,0,3
915970,0,39,0,3
915973,0,8,0,3
915974,0,76,0,3
915978,0,1,0,1
915980,0,27,0,1
915981,0,24,0,3
915982,0,25,0,1
915983,0,44,0,1
915984,0,42,0,3
915985,0,21,0,3
915986,0,129,0,3
915988,0,35,0,3
915989,0,17,0,3
915990,0,13,0,3
915991,0,28,0,3
915992,0,15,0,3
915993,0,8,0,1
915994,0,3,0,1
915995,0,18,0,3
915996,0,40,0,3
915997,0,60,0,3
915998,0,14,0,3
915999,0,107,0,3
916000,0,18,0,1
916001,0,10,0,3
916002,0,13,0,1
916003,0,25,0,3
916004,0,12,0,3
916005,0,59,0,3
916006,0,23,0,1
916007,0,6,0,1
916008,0,25,0,1
916009,0,10,0,1
916010,0,25,0,3
916011,0,41,0,3
916012,0,25,0,3
916020,0,1,0,3
916021,0,9,0,1
916022,0,9,0,3
916025,0,29,0,3
916026,0,3,0,1
916027,0,31,0,1
916028,0,54,0,3
916029,0,31,0,3
916030,0,24,0,3
916031,0,22,0,3
916032,0,42,0,3
916033,0,66,0,3
916034,0,16,0,3
916035,0,43,0,3
916036,0,11,0,3
916037,0,36,0,1
916038,0,26,0,3
916039,0,66,0,3
916040,0,17,0,3
916041,0,105,0,3
916042,0,5,0,3
916043,0,94,0,3
916044,0,8,0,3
916045,0,10,0,1
916046,0,15,0,1
916047,0,40,0,3
916048,0,54,0,3
916049,0,81,0,3
916050,0,24,0,1
916051,0,2,0,1
916052,0,4,0,1
916053,0,77,0,3
916054,0,47,0,3
916055,0,12,0,1
916056,0,28,0,3
916057,0,44,0,3
916058,0,37,0,3
916059,0,13,0,1
916060,0,46,0,3
916061,0,40,0,1
916062,0,58,0,3
916063,0,14,0,3
916064,0,28,0,3
916073,0,27,0,3
916074,0,9,0,3
916075,0,36,0,3
916076,0,39,0,3
916077,0,79,0,3
916078,0,13,0,1
916081,0,30,0,3
916082,0,38,0,3
916085,0,3,0,3
916086,0,2,0,1
916087,0,8,0,1
916088,0,88,0,3
916089,0,33,0,3
916090,0,0,0,1
916091,0,30,0,3
916092,0,18,0,3
916101,0,5,0,1
916102,0,34,0,3
916103,0,61,0,3
916106,0,14,0,3
916107,0,44,0,3
916108,0,1,0,1
916109,0,11,0,3
916110,0,3,0,1
916111,0,12,0,1
916113,0,33,0,3
916114,0,17,0,3
916115,0,34,0,3
916116,0,52,0,3
916117,0,61,0,3
916118,0,49,0,3
916119,0,28,0,3
916120,0,11,0,1
916121,0,18,0,1
916122,0,16,0,3
916123,0,43,0,1
916124,0,48,0,3
916125,0,0,0,1
916126,0,1,0,1
916127,0,13,0,3
916128,0,22,0,1
916131,0,17,0,3
916132,0,29,0,3
916133,0,21,0,1
916134,0,44,0,3
916135,0,25,0,1
916136,0,35,0,3
916137,0,16,0,3
916138,0,60,0,3
916139,0,30,0,3
916140,0,49,0,3
916141,0,69,0,3
916142,0,14,0,3
916143,0,35,0,3
916144,0,30,0,3
916145,0,0,0,1
916146,0,30,0,1
916147,0,30,0,3
916148,0,58,0,3
916149,0,32,0,3
916150,0,8,0,1
916151,0,44,0,3
916152,0,10,0,3
916153,0,47,0,3
916154,0,36,0,3
916155,0,8,0,1
916158,0,8,0,1
916159,0,60,0,3
916160,0,36,0,3
916161,0,20,0,3
916162,0,55,0,3
916163,0,37,0,3
916164,0,55,0,3
916165,0,29,0,1
916166,0,60,0,3
916175,0,24,0,3
916176,0,48,0,3
916177,0,24,0,3
916178,0,2,0,1
916179,0,66,0,3
916180,0,50,0,3
916189,0,60,0,3
916190,0,12,0,3
916191,0,52,0,3
916192,0,64,0,3
916193,0,61,0,3
916194,0,36,0,3
916195,0,41,0,3
916196,0,86,0,3
916197,0,25,0,3
916198,0,29,0,3
916199,0,40,0,3
916202,0,10,0,1
916203,0,11,0,3
916204,0,33,0,3
916205,0,35,0,3
916206,0,11,0,3
916207,0,23,0,3
916208,0,81,0,3
916209,0,38,0,1
916210,0,34,0,3
916213,0,36,0,3
916214,0,5,0,1
916215,0,52,0,3
916216,0,69,0,3
916217,0,29,0,3
916218,0,33,0,1
916219,0,63,0,3
916220,0,41,0,3
916221,0,36,0,3
916222,0,15,0,1
916225,0,22,0,1
916228,0,18,0,3
916229,0,11,0,3
916230,0,1,0,1
916231,0,78,0,3
916232,0,40,0,3
916233,0,13,0,3
916234,0,23,0,3
916235,0,55,0,3
916236,0,28,0,3
916237,0,56,0,3
916238,0,8,0,1
916239,0,6,0,3
916240,0,22,0,3
916241,0,19,0,3
916242,0,13,0,1
916243,0,7,0,3
916247,0,67,0,3
916250,0,11,0,1
916251,0,7,0,1
916252,0,37,0,1
916261,0,17,0,1
916262,0,46,0,3
916263,0,84,1,3
916264,0,55,0,3
916265,0,8,0,1
916267,0,13,0,3
916268,0,10,0,3
916269,0,27,0,3
916270,0,60,0,3
916271,0,32,0,3
916275,0,2,0,3
916276,0,38,0,3
916277,0,38,0,3
916278,0,49,0,3
916279,0,47,0,3
916280,0,2,0,1
916281,0,29,0,3
916283,0,41,0,3
916284,0,22,0,3
916285,0,33,0,3
916286,0,32,0,3
916287,0,26,0,3
916288,0,83,0,3
916289,0,18,0,1
916290,0,99,0,3
916291,0,11,0,1
916292,0,27,0,3
916293,0,121,0,3
916294,0,59,0,3
916295,0,30,0,3
916296,0,40,0,3
916297,0,20,0,3
916298,0,37,0,1
916299,0,22,0,3
916300,0,29,0,3
916301,0,35,0,3
916302,0,35,0,1
916303,0,35,0,3
916304,0,4,0,3
916305,0,20,0,1
916306,0,11,0,1
916307,0,73,0,3
916308,0,21,0,3
916309,0,24,0,1
916311,0,39,0,3
916320,0,6,0,1
916321,0,14,0,3
916387,0,34,0,3
916388,0,31,0,1
916389,0,6,0,3
916390,0,5,0,1
916391,0,31,0,3
916392,0,32,0,3
916393,0,5,0,3
916394,0,45,0,3
916395,0,17,0,3
916396,0,42,0,3
916397,0,21,0,3
916398,0,22,0,3
916399,0,20,0,1
916400,0,69,0,3
916401,0,33,0,3
916402,0,3,0,1
916403,0,50,0,3
916404,0,70,0,3
916405,0,29,0,1
916406,0,39,0,3
916407,0,19,0,3
916416,0,43,0,3
916417,0,28,0,3
916418,0,43,0,3
916419,0,41,0,3
916420,0,20,0,3
916421,0,33,0,3
916422,0,19,0,3
916423,0,13,0,3
916424,0,2,0,1
916427,0,31,0,1
916430,0,9,0,1
916431,0,46,0,3
916432,0,25,0,3
916433,0,73,0,3
916434,0,76,0,3
916435,0,44,0,3
916436,0,5,0,3
916437,0,42,0,1
916438,0,41,0,1
916439,0,45,0,3
916440,0,72,0,3
916441,0,33,0,3
916442,0,2,0,1
916443,0,25,0,3
916446,0,9,0,1
916447,0,26,0,3
916448,0,52,0,3
916449,0,1,0,1
916450,0,0,0,1
916451,0,31,0,3
916452,0,18,0,3
916453,0,55,0,3
916454,0,38,0,3
916455,0,7,0,1
916457,0,39,0,3
916458,0,26,0,3
916459,0,11,0,3
916460,0,22,0,3
916461,0,37,0,3
916462,0,19,0,3
916465,0,12,0,3
916466,0,39,0,3
916467,0,32,0,3
916468,0,11,0,1
916469,0,40,0,3
916470,0,96,0,3
916471,0,25,0,3
916472,0,47,0,3
916473,0,12,0,3
916474,0,25,0,3
916477,0,12,0,3
916478,0,47,0,1
916479,0,34,0,3
916480,0,31,0,3
916481,0,78,0,3
916482,0,51,0,3
916483,0,47,0,3
916484,0,19,0,3
916485,0,56,0,3
916486,0,39,0,3
916487,0,50,0,3
916488,0,1,0,1
916489,0,51,0,3
916490,0,11,0,1
916491,0,11,0,3
916492,0,36,0,3
916493,0,4,0,3
916494,0,106,0,3
916495,0,40,0,3
916496,0,33,0,3
916497,0,32,0,3
916498,0,13,0,3
916499,0,4,0,1
916500,0,26,0,1
916501,0,21,0,1
916502,0,11,0,1
916503,0,54,0,3
916504,0,36,0,3
916505,0,18,0,3
916508,0,33,0,3
916509,0,41,0,3
916510,0,17,0,1
916511,0,32,0,3
916512,0,27,0,3
916514,0,18,0,3
916515,0,64,0,3
916516,0,22,0,3
916517,0,15,0,3
916518,0,47,0,3
916519,0,17,0,3
916520,0,65,0,3
916521,0,99,0,3
916522,0,70,0,3
916525,0,4,0,1
916526,0,48,0,3
916527,0,36,0,3
916528,0,51,0,3
916529,0,16,0,3
916538,0,13,0,1
916539,0,64,0,3
916540,0,21,0,3
916541,0,19,0,3
916542,0,60,0,3
916543,0,6,0,1
916546,0,36,0,3
916547,0,25,0,3
916548,0,60,0,3
916549,0,11,0,1
916557,0,13,0,1
916558,0,0,0,3
916560,0,2,0,1
916561,0,20,0,3
916562,0,15,0,3
916563,0,23,0,3
916564,0,50,0,3
916565,0,32,0,3
916566,0,40,0,3
916567,0,49,0,3
916568,0,68,0,3
916569,0,43,0,3
916570,0,29,0,1
916573,0,4,0,1
916574,0,40,0,3
916576,0,34,0,3
916577,0,67,0,3
916578,0,3,0,1
916579,0,48,0,3
916582,0,7,0,1
916583,0,14,0,3
916584,0,30,0,3
916586,0,12,0,1
916587,0,32,0,3
916588,0,6,0,1
916589,0,26,0,3
916590,0,36,0,3
916591,0,43,0,3
916592,0,75,0,3
916593,0,82,0,3
916594,0,67,0,3
916595,0,31,0,3
916598,0,19,0,1
916599,0,1,0,1
916600,0,28,0,1
916601,0,10,0,3
916602,0,69,0,3
916603,0,22,0,3
916604,0,10,0,1
916605,0,4,0,1
916606,0,31,0,1
916607,0,23,0,3
916608,0,47,0,3
916609,0,7,0,3
916610,0,15,0,3
916619,0,58,0,3
916620,0,55,0,3
916621,0,30,0,3
916622,0,61,0,3
916623,0,5,0,1
916624,0,3,0,1
916625,0,58,0,3
916626,0,27,0,3
916627,0,34,0,3
916628,0,26,0,3
916629,0,31,0,3
916630,0,30,0,3
916631,0,40,0,3
916632,0,31,0,3
916633,0,20,0,3
916634,0,24,0,3
916635,0,2,0,1
916636,0,21,0,3
916637,0,9,0,3
916638,0,7,0,3
916639,0,11,0,1
916640,0,14,0,3
916641,0,35,0,3
916642,0,30,0,3
916643,0,9,0,1
916644,0,11,0,3
916645,0,45,0,3
916646,0,89,0,3
916647,0,1,0,1
916648,0,20,0,1
916651,0,48,0,3
916652,0,39,0,3
916653,0,59,0,3
916654,0,5,0,1
916655,0,87,0,3
916656,0,40,0,3
916657,0,11,0,1
916658,0,54,0,3
916659,0,23,0,3
916660,0,31,0,3
916661,0,8,0,3
916662,0,16,0,3
916663,0,59,0,1
916664,0,4,0,1
916665,0,40,0,3
916666,0,41,0,3
916667,0,76,0,3
916668,0,59,0,3
916669,0,37,0,3
916670,0,42,0,3
916671,0,75,0,3
916672,0,19,0,3
916675,0,42,0,3
916676,0,61,0,3
916677,0,40,0,3
916678,0,3,0,1
916679,0,12,0,1
916680,0,13,0,1
916681,0,0,0,1
916682,0,30,0,3
916683,0,37,0,3
916684,0,3,0,3
916685,0,13,0,3
916686,0,32,0,3
916687,0,76,0,3
916688,0,49,0,3
916689,0,31,0,3
916690,0,34,0,3
916691,0,12,0,3
916692,0,32,0,3
916693,0,73,0,3
